구|URL_ID|카페명|평점|리뷰개수|주소|영업시간|전화번호|홈페이지주소|태그|메뉴|대표사진주소|
성북구|1540882128|성북동빵공장|2.4|88건|서울 성북구 대사관로 40 B동 1~3층|영업시간&매일 10:00 ~ 22:00|02-762-3450||#디저트카페 #데이트코스|메뉴 이름: SB 아메리카노 가격: 4,500&메뉴 이름: 스페셜티 아메리카노 가격: 5,500&메뉴 이름: 도피오 가격: 5,500&메뉴 이름: 카페라떼 가격: 6,500&메뉴 이름: 카푸치노 가격: 6,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5C6A37C13A1B4B72A87C5D793E66E861
성북구|964447498|정이정|4.0|31건|서울 성북구 종암로 82-15|영업시간&매일 12:00 ~ 22:00&이용시 주의 사항&비정기적 휴무일 인스타그램 공지 참고||www.instagram.com/jung_yi_jung|#카페 #감성카페 #주택개조카페 #제로페이|메뉴 이름: espresso 가격: 3,500&메뉴 이름: americano 가격: 4,500&메뉴 이름: cafe latte 가격: 5,000&메뉴 이름: earl grey 가격: 5,000&메뉴 이름: chamomile 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F118102F8986445AAAAD431D0875F3B5A
성북구|1774383267|로스디아스|4.5|35건|서울 성북구 동소문로22길 67 2층|영업시간&월,화,목,금,토,일 12:00 ~ 21:00&휴무일&수요일||www.instagram.com/cafe_losdias|#카페 #카카오페이 #제로페이|메뉴 이름: 플랫바닐라 (ICE) 가격: 4,800&메뉴 이름: 플랫스카치 (ICE) 가격: 5,500&메뉴 이름: 오레그랏세 가격: 5,000&메뉴 이름: 얼그레이라떼 가격: 5,000&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 4,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA6C6870FBAA54E6CBAC266103AED0E2A
성북구|864091669|커피매터스|4.6|26건|서울 성북구 동소문로10길 19-1|영업시간&매일 12:00 ~ 21:30&매일 라스트오더 ~ 21:00|070-8860-8147|www.instagram.com/__coffeematters|#카페 #빈티지분위기 #이국적인 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 밀크티 가격: 6,500&메뉴 이름: 레몬에이드 가격: 6,500&메뉴 이름: 레몬티 가격: 6,000|
성북구|828624861|카페그리다|4.4|18건|서울 성북구 솔샘로 19|영업시간&화~일 11:00 ~ 20:00&화~일 라스트오더 ~ 19:30&휴무일&월요일|02-909-4987|www.instagram.com/cafe_greeda|#디저트카페 #디저트카페 #제로페이|메뉴 이름: 에스프레소 가격: 3,500&메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 초코라떼 가격: 5,000&메뉴 이름: 캐모마일 가격: 4,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F43C585135C84477D9C8D8EB12382CB02
성북구|1125682061|제뉴어리피크닉|3.4|25건|서울 성북구 창경궁로43길 26|영업시간&수~일 12:00 ~ 20:00&(재료 소진시 조기마감)&수~일 라스트오더 ~ 19:00&휴무일&월,화요일||www.instagram.com/januarypicnic|#카페 #심야식당 #제로페이|메뉴 이름: 아메리카노 가격: 4,500&메뉴 이름: 카페라떼 가격: 5,000&메뉴 이름: 라임에이드 가격: 6,500&메뉴 이름: 알프티 가격: 6,500&메뉴 이름: 그린델발트샌드위치 가격: 9,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58CE7EFE040449DCA5C5C703A918B1B0
성북구|364220603|오후홍콩 성신여대점|3.9|10건|서울 성북구 동소문로24가길 16|영업시간&매일 10:00 ~ 22:00|02-6497-6787|www.instagram.com/ohhu_hongkong|#카페 #감성카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5AF8649D40A343889B7812CD692C4776
성북구|1893082733|카페비|2.6|22건|서울 성북구 보문로30길 71|영업시간&매일 11:00 ~ 24:00|02-921-7797|www.instagram.com/cafe_b|#카페 |메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 카푸치노 가격: 5,500&메뉴 이름: 카페모카 가격: 5,500&메뉴 이름: 자몽 에이드 가격: 6,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF14FB5B6F1904E9982134B7FCD3D43A3
성북구|17884760|스타벅스 성신여대점|3.0|33건|서울 성북구 동소문로24길 12|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2717FD4D55E006C416
성북구|1432212706|네이버후드|3.7|16건|서울 성북구 대사관로 133 1,2층|영업시간&매일 11:00 ~ 23:00&휴무일&연중무휴|||#카페 #데이트코스 #테라스가있는|메뉴 이름: 아메리카노 가격: 5,000&메뉴 이름: 카페라떼 가격: 6,500&메뉴 이름: 말차라떼 가격: 7,500&메뉴 이름: 수박주스 가격: 8,500&메뉴 이름: 자몽에이드 가격: 7,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7A01DEFB5B3B42D88286CCFAFAFB4B89
성북구|879915397|오버스토리 성북|3.6|18건|서울 성북구 선잠로2다길 13-13 지하1층|영업시간&화~토 13:00 ~ 21:00&휴무일&월,일요일|02-747-7893|www.instagram.com/overstory.seongbuk|#카페 #노키즈존 #노펫존 #제로페이|메뉴 이름: AMERICANO(HOT) 가격: 7,000&메뉴 이름: DRIP COFFEE(HOT) 가격: 8,000&메뉴 이름: LATTE(HOT) 가격: 7,500&메뉴 이름: SIGNATURE VANILLA LATTE(ONLY ICED) 가격: 8,000&메뉴 이름: AFFOGATO 가격: 8,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FA3D2DE031ABA4C6C92EDB5E9C5B9FCED
성북구|18522088|카페1976|3.2|6건|서울 성북구 도봉로 1|영업시간&월~토 07:30 ~ 22:00&휴무일&일요일|02-989-8613||#디저트카페 #북카페 #브런치카페 #스터디카페 #점심식사 #제로페이|메뉴 이름: BLT샌드위치 가격: 5,500&메뉴 이름: 치킨샌드위치 가격: 5,500&메뉴 이름: 에그크랩 가격: 5,500&메뉴 이름: 크루와상 가격: 3,000&메뉴 이름: 슈크림 페스츄리 가격: 3,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F27E91A48F9124DDFAD42FD07B6AB4E2E
성북구|405171902|그릭데이 성신여대점|4.3|27건|서울 성북구 보문로34길 64 1층|영업시간&월~금 11:00 ~ 20:00&토 12:00 ~ 21:00&일 12:00 ~ 20:00|02-6053-9222||#디저트카페 #제로페이|메뉴 이름: 터콰이즈 (R) 가격: 4,200&메뉴 이름: 시에나 (R) 가격: 4,200&메뉴 이름: 브라운 (R) 가격: 3,800&메뉴 이름: 아쿠아 (R) 가격: 4,000&메뉴 이름: 브릭레드 (R) 가격: 4,200|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F181583188053434BA6F33606F52F5564
성북구|2066961828|원오프카페|2.9|31건|서울 성북구 동소문로22길 57-4 2층|영업시간&화~일 12:00 ~ 21:00&화~일 라스트오더 ~ 20:30&휴무일&월요일&이용시 주의 사항&격주 화요일 휴무||www.instagram.com/cafe.oneoff|#카페 #감성카페|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 라떼 가격: 5,000&메뉴 이름: 원오프커피 가격: 6,500&메뉴 이름: 레몬/오미자/자두 티 가격: 6,000&메뉴 이름: 바질토마토 에이드 가격: 6,500|
성북구|22895384|비나케이크|3.6|13건|서울 성북구 보문로30길 12 101호|영업시간&월~토 10:00 ~ 20:00&휴무일&일요일|02-953-7070|www.instagram.com/binacake_taste|#디저트카페 #수제케이크 #제로페이|메뉴 이름: 에스프레소 가격: 3,000&메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 캐모마일 가격: 4,500&메뉴 이름: (유기농) 아쌈밀크티 가격: 5,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE0EDBFB55B9547CEB8CFF063EB33C0E6
성북구|1879177739|스타벅스 성신여대정문|4.5|15건|서울 성북구 보문로34길 62|영업시간&월~목 07:00 ~ 21:00&금 07:00 ~ 22:00&토 08:30 ~ 22:00&일 08:30 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F013EC20091BA47B48E69B3F78AFC9520
성북구|86525499|스타벅스 길음역점|2.7|18건|서울 성북구 정릉로 376|영업시간&월~금 07:00 ~ 21:00&토 07:30 ~ 22:00&일 08:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDEC623CD149F43268D63F79458FFC2D2
성북구|1119289963|카페동선동|3.7|18건|서울 성북구 동소문로 129-2|영업시간&월~금 12:00 ~ 21:00&토 12:00 ~ 20:00&휴무일&일요일||www.instagram.com/cafe_dongseondong|#디저트카페 #노키즈존 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 라임 에이드 가격: 6,000&메뉴 이름: 레몬차 가격: 5,000&메뉴 이름: 라임차 가격: 5,000|
성북구|1925239650|스타벅스 종암DT점|2.9|23건|서울 성북구 종암로 17|영업시간&매일 07:00 ~ 22:00&이용시 주의 사항&2022-03-14 Drive Thru 운영시간 07:00 ~ 22:00|1522-3232|www.starbucks.co.kr|#커피전문점 #카카오페이|메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9DCF85B59CD9406B914CB03219E015AF
성북구|1326586308|일일커피|3.8|19건|서울 성북구 삼양로 27|영업시간&화~일 10:00 ~ 21:30&휴무일&월요일|070-8845-3583|www.instagram.com/cafeilil27|#카페 #감성카페 #디저트카페 #로스팅전문 #수제디저트 #핸드드립전문점 #제로페이|메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 일일라떼 가격: 5,000&메뉴 이름: 루왁 Gayo 가격: 18,000&메뉴 이름: 에티오피아 첼바 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1401674037
성북구|11831570|일상|3.8|30건|서울 성북구 성북로 106|영업시간&화~일 11:30 ~ 19:00&휴무일&월요일|||#커피전문점 #로스팅전문 #핸드드립전문점 #제로페이|메뉴 이름: 오늘의 커피 가격: 5,500&메뉴 이름: 카페라떼 가격: 5,500&메뉴 이름: 아포가또 가격: 6,000&메뉴 이름: 카페 그린젤라또 가격: 7,000&메뉴 이름: 일상 핫초코 가격: 6,000|
성북구|18691197|스타벅스 안암역점|3.4|14건|서울 성북구 고려대로 102-2|영업시간&월~금 07:00 ~ 21:00&토,일 08:00 ~ 21:00|1522-3232|www.starbucks.co.kr|#커피전문점 |메뉴 이름: 아이스 슈크림 라떼 가격: 6,100&메뉴 이름: 슈크림 라떼 가격: 6,100&메뉴 이름: 아이스 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 핑크 매그놀리아 레모네이드 가격: 6,100&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F98A7790B25BC4A28AE6E8B014643553F
성북구|174376625|밀월|4.1|16건|서울 성북구 동소문동4가 16|영업시간&화~토 12:00 ~ 22:00&화~토 라스트오더 ~ 21:00&휴무일&월,일요일||www.instagram.com/millwall_tea|#카페 #핸드드립전문점 #제로페이|메뉴 이름: 리프티 가격: 5,000&메뉴 이름: 제주주우유말차 가격: 6,000&메뉴 이름: 시나몬밀크티 가격: 6,500&메뉴 이름: 스페셜티커피 가격: 5,000&메뉴 이름: 카페오레 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F955D837CFA7245368CA1397E6C2E4B6C
성북구|18996363|우드&브릭 성북점|3.1|9건|서울 성북구 성북로 120|영업시간&매일 08:00 ~ 22:00|02-741-1171|www.woodandbrick.co.kr|#디저트카페 #베이커리카페 #제로페이|메뉴 이름: 아메리카노(HOT) 가격: 4,500&메뉴 이름: 카페라떼(HOT) 가격: 5,500&메뉴 이름: 바닐라라떼(HOT) 가격: 6,000&메뉴 이름: 카페모카(HOT) 가격: 6,000&메뉴 이름: 레몬차 가격: 5,500|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB2FCB54BCA7344D1BDBD260BD66EAB32
성북구|23779742|째즈스토리|4.6|5건|서울 성북구 혜화로 88|영업시간&매일 17:00 ~ 02:00|02-725-6537|www.jazzstory.kr|#라이브카페 #낭만적인 #데이트코스 #라이브카페 #분위기좋은 #재즈카페 #제로페이||//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F77B3AA4C71144070B1A28C15F222929F
성북구|1192127749|커피스토어|4.9|17건|서울 성북구 안암로5길 72|영업시간&화~금 12:00 ~ 21:00&토,일 12:00 ~ 22:00&휴무일&월요일||www.instagram.com/coffee_store_anam|#카페 #분위기좋은 #애견동반식당|메뉴 이름: AMERICANO 가격: 4,500&메뉴 이름: LATTE 가격: 5,000&메뉴 이름: LEMON TEA (FRESH) (ICE) 가격: 6,500&메뉴 이름: CHAMOMILE VANILA (HERB) 가격: 5,000&메뉴 이름: FRESH ORANGE 가격: 9,000|//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3D654792ECBA471D8215CD038C235FD5
